STATION,DATE,PRCP,SNWD,SNOW,TSUN,TAVG,TMAX,TMIN,AWND,WSF2,WSF5,WT09,WT14,WT07,WT01,WT17,WT06,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT19
GHCND:USW00094728,20070107,0.17,0.0,0.0,-9999,-9999,54,44,6.0,16.1,29.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070108,1.25,0.0,0.0,-9999,-9999,56,38,8.1,19.9,32.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070109,0.00,0.0,0.0,-9999,-9999,44,34,6.9,17.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070110,0.00,0.0,0.0,-9999,-9999,36,29,8.1,17.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070111,0.00,0.0,0.0,-9999,-9999,38,26,5.8,16.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070112,0.01,0.0,0.0,-9999,-9999,48,37,7.6,16.1,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070113,0.06,0.0,0.0,-9999,-9999,56,45,5.8,13.0,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00094728,20070114,0.09,0.0,0.0,-9999,-9999,46,41,4.3,12.1,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20070115,0.06,0.0,0.0,-9999,-9999,57,40,3.8,13.0,19.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070116,0.00,0.0,0.0,-9999,-9999,55,22,9.6,21.0,34.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20070117,0.00,0.0,0.0,-9999,-9999,29,19,6.5,21.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070118,0.09,0.0,0.0,-9999,-9999,37,25,3.1,12.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,1
GHCND:USW00094728,20070119,0.09,0.0,0.3,-9999,-9999,41,31,7.6,21.9,36.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20070120,0.01,0.0,0.1,-9999,-9999,32,21,11.4,21.9,40.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20070121,0.00,0.0,0.0,-9999,-9999,29,19,3.6,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070122,0.00,0.0,0.0,-9999,-9999,33,27,1.8,6.9,12.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070123,0.00,0.0,0.0,-9999,-9999,36,28,6.3,14.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070124,0.00,0.0,0.0,-9999,-9999,40,32,5.8,13.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070125,0.01,0.0,0.1,-9999,-9999,34,15,4.9,15.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070126,0.00,0.0,0.0,-9999,-9999,22,9,2.2,17.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070127,0.01,0.0,0.0,-9999,-9999,41,20,3.8,12.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070128,0.05,0.0,0.4,-9999,-9999,41,30,3.8,14.1,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,-9999
GHCND:USW00094728,20070129,0.01,1.0,0.1,-9999,-9999,30,21,8.7,17.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070130,0.10,0.0,1.0,-9999,-9999,35,21,4.9,16.1,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094728,20070131,0.06,1.0,0.6,-9999,-9999,33,25,8.1,17.0,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094728,20070201,0.00,0.0,0.0,-9999,-9999,34,26,5.4,15.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070202,0.23,0.0,0.0,-9999,-9999,38,32,3.4,10.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1
GHCND:USW00094728,20070203,0.00,0.0,0.0,-9999,-9999,35,23,8.7,17.0,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20070204,0.00,0.0,0.0,-9999,-9999,28,17,10.1,21.9,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070205,0.00,0.0,0.0,-9999,-9999,18,8,11.2,21.9,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070206,0.00,0.0,0.0,-9999,-9999,25,11,8.9,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070207,0.00,0.0,0.0,-9999,-9999,25,12,7.6,15.0,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070208,0.00,0.0,0.0,-9999,-9999,28,14,8.5,19.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070209,0.00,0.0,0.0,-9999,-9999,32,18,10.7,19.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070210,0.00,0.0,0.0,-9999,-9999,33,23,6.5,16.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070211,0.00,0.0,0.0,-9999,-9999,33,19,5.8,15.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070212,0.00,0.0,0.0,-9999,-9999,40,28,5.8,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070213,0.03,0.0,0.0,-9999,-9999,32,22,8.1,17.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1
GHCND:USW00094728,20070214,0.94,0.0,2.0,-9999,-9999,29,16,13.9,25.9,38.9,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999
GHCND:USW00094728,20070215,0.00,2.0,0.0,-9999,-9999,24,15,10.5,17.0,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070216,0.00,2.0,0.0,-9999,-9999,29,14,9.8,17.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070217,0.00,2.0,0.0,-9999,-9999,35,19,6.5,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070218,0.00,1.0,0.0,-9999,-9999,34,18,7.6,21.0,38.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070219,0.00,0.0,0.0,-9999,-9999,30,12,9.6,23.0,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070220,0.10,0.0,0.0,-9999,-9999,47,29,6.0,13.0,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070221,0.01,0.0,0.0,-9999,-9999,49,39,2.9,12.1,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070222,0.21,0.0,0.0,-9999,-9999,45,36,5.4,14.1,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070223,0.00,0.0,0.0,-9999,-9999,39,22,11.6,21.9,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070224,0.00,0.0,0.0,-9999,-9999,42,20,9.6,21.9,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070225,0.19,0.0,1.2,-9999,-9999,37,24,4.0,14.1,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094728,20070226,0.28,2.0,0.6,-9999,-9999,36,30,5.6,16.1,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20070227,0.00,2.0,0.0,-9999,-9999,43,34,2.0,8.1,19.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20070228,0.00,0.0,0.0,-9999,-9999,46,35,4.9,12.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070301,0.14,0.0,0.0,-9999,-9999,46,33,4.5,12.1,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070302,2.41,0.0,0.0,-9999,-9999,58,35,7.2,17.9,36.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00094728,20070303,0.00,0.0,0.0,-9999,-9999,59,40,4.7,17.0,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070304,0.00,0.0,0.0,-9999,-9999,40,33,8.7,17.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070305,0.00,0.0,0.0,-9999,-9999,41,21,10.1,21.9,40.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070306,0.00,0.0,0.0,-9999,-9999,21,11,12.3,23.9,38.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070307,0.04,0.0,0.5,-9999,-9999,23,12,4.0,10.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070308,0.00,0.0,0.0,-9999,-9999,34,18,7.4,17.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070309,0.00,0.0,0.0,-9999,-9999,35,13,4.5,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070310,0.07,0.0,0.0,-9999,-9999,57,32,4.7,13.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070311,0.16,0.0,0.0,-9999,-9999,50,38,6.7,15.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070312,0.00,0.0,0.0,-9999,-9999,57,36,3.8,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070313,0.00,0.0,0.0,-9999,-9999,57,43,2.9,13.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070314,0.00,0.0,0.0,-9999,-9999,70,46,3.6,12.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20070315,0.32,0.0,0.0,-9999,-9999,67,36,6.3,19.9,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00094728,20070316,2.03,0.0,5.5,-9999,-9999,36,26,12.3,23.0,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,1
GHCND:USW00094728,20070317,0.03,5.0,0.0,-9999,-9999,38,25,8.7,17.0,28.0,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070318,0.00,3.0,0.0,-9999,-9999,39,27,9.6,19.9,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070319,0.00,1.0,0.0,-9999,-9999,43,30,6.5,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070320,0.00,1.0,0.0,-9999,-9999,50,33,7.6,16.1,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070321,0.00,0.0,0.0,-9999,-9999,40,26,6.7,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070322,0.02,0.0,0.0,-9999,-9999,67,40,6.5,16.1,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20070323,0.09,0.0,0.0,-9999,-9999,61,51,3.6,15.0,25.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00094728,20070324,0.03,0.0,0.0,-9999,-9999,54,42,5.8,17.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070325,0.00,0.0,0.0,-9999,-9999,54,38,5.8,15.0,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070326,0.00,0.0,0.0,-9999,-9999,54,39,5.8,14.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070327,0.01,0.0,0.0,-9999,-9999,78,50,5.4,16.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070328,0.00,0.0,0.0,-9999,-9999,65,45,5.8,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070329,0.00,0.0,0.0,-9999,-9999,57,38,6.0,17.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070330,0.00,0.0,0.0,-9999,-9999,68,39,3.8,13.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070331,0.00,0.0,0.0,-9999,-9999,60,43,4.9,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070401,0.06,0.0,0.0,-9999,-9999,50,42,5.4,15.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070402,0.06,0.0,0.0,-9999,-9999,56,42,4.3,8.9,13.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20070403,0.00,0.0,0.0,-9999,-9999,63,42,4.7,17.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20070404,0.85,0.0,0.0,-9999,-9999,42,40,7.2,17.9,25.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070405,0.00,0.0,0.0,-9999,-9999,44,34,9.2,19.9,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20070406,0.00,0.0,0.0,-9999,-9999,42,31,5.4,15.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094728,20070407,0.00,0.0,0.0,-9999,-9999,43,31,6.3,15.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070408,0.00,0.0,0.0,-9999,-9999,41,30,8.3,17.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070409,0.00,0.0,0.0,-9999,-9999,49,32,6.5,15.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070410,0.00,0.0,0.0,-9999,-9999,51,33,6.0,15.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070411,0.00,0.0,0.0,-9999,-9999,50,36,4.7,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070412,1.38,0.0,0.0,-9999,-9999,44,39,8.1,19.9,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070413,0.00,0.0,0.0,-9999,-9999,49,42,10.1,21.9,36.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20070414,0.00,0.0,0.0,-9999,-9999,56,40,5.6,16.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070415,7.57,0.0,0.0,-9999,-9999,55,40,7.2,17.9,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070416,0.90,0.0,0.0,-9999,-9999,48,38,7.4,15.0,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070417,0.04,0.0,0.0,-9999,-9999,51,42,9.4,17.9,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070418,0.00,0.0,0.0,-9999,-9999,51,42,7.4,17.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070419,0.01,0.0,0.0,-9999,-9999,61,45,5.1,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070420,0.00,0.0,0.0,-9999,-9999,71,44,5.4,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070421,0.00,0.0,0.0,-9999,-9999,79,45,2.2,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070422,0.00,0.0,0.0,-9999,-9999,78,55,3.1,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070423,0.00,0.0,0.0,-9999,-9999,86,58,6.3,16.1,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070424,0.00,0.0,0.0,-9999,-9999,76,58,6.0,14.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070425,0.14,0.0,0.0,-9999,-9999,67,47,6.9,14.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070426,0.00,0.0,0.0,-9999,-9999,61,46,4.7,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070427,2.04,0.0,0.0,-9999,-9999,56,47,3.1,12.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070428,0.00,0.0,0.0,-9999,-9999,71,54,4.0,14.1,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20070429,0.00,0.0,0.0,-9999,-9999,67,55,4.9,10.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070430,0.00,0.0,0.0,-9999,-9999,80,52,7.4,21.0,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20070501,0.32,0.0,0.0,-9999,-9999,71,51,3.6,13.0,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20070502,0.10,0.0,0.0,-9999,-9999,68,50,3.8,12.1,21.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20070503,0.00,0.0,0.0,-9999,-9999,72,51,2.9,10.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070504,0.00,0.0,0.0,-9999,-9999,71,50,3.8,13.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070505,0.00,0.0,0.0,-9999,-9999,73,51,4.5,16.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070506,0.00,0.0,0.0,-9999,-9999,63,46,7.4,19.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070507,0.00,0.0,0.0,-9999,-9999,67,44,4.0,14.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070508,0.00,0.0,0.0,-9999,-9999,72,47,2.5,13.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20070509,0.00,0.0,0.0,-9999,-9999,83,57,4.9,13.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
