count	DATE2	PRCP	SNWD	SNOW	TMAX	TMIN	AWND2	weekday	isWeekend
1437	07/22/2013	0.06	0.0	0.0	86	75	4.9	1	0
1411	07/25/2015	0.0	0.0	0.0	88	69	3.1	6	1
1543	07/31/2006	0.0	0.0	0.0	90	74	4.5	1	0
1503	08/06/2009	0.0	0.0	0.0	77	66	2.9	4	0
1439	08/11/2008	1.18	0.0	0.0	73	59	4.3	1	0
1556	09/04/2008	0.0	0.0	0.0	90	70	4.7	4	0
1519	09/08/2006	0.0	0.0	0.0	81	66	0.0	5	0
1168	11/01/2014	0.35	0.0	0.0	47	42	8.9	6	1
1217	11/26/2006	0.0	0.0	0.0	59	45	3.6	7	1
1391	12/28/2007	0.02	0.0	0.0	49	40	4.7	5	0
1388	01/01/2010	0.03	0.0	0.0	40	33	3.4	5	0
1569	01/04/2006	0.0	0.0	0.0	38	29	6.5	3	0
1207	02/23/2013	0.26	0.0	0.0	42	36	8.9	6	1
1561	03/26/2008	0.0	0.0	0.0	61	43	6.9	3	0
1514	04/09/2008	0.02	0.0	0.0	58	40	4.7	3	0
1331	04/10/2014	0.0	0.0	0.0	58	42	6.9	4	0
1242	05/02/2010	0.0	0.0	0.0	88	66	5.1	7	1
1369	05/22/2010	0.0	0.0	0.0	74	57	6.3	6	1
1581	06/15/2011	0.0	0.0	0.0	83	56	4.9	3	0
1394	06/16/2014	0.0	0.0	0.0	81	63	2.9	1	0
1368	08/01/2012	0.64	0.0	0.0	78	70	2.2	3	0
1568	08/14/2014	0.0	0.0	0.0	77	63	4.7	4	0
1184	11/27/2012	0.53	0.0	0.0	42	34	5.8	2	0
1299	12/13/2013	0.0	0.0	0.0	35	23	5.6	5	0
1045	12/21/2008	0.58	3.0	0.2	37	25	9.6	7	1
1475	02/05/2010	0.0	0.0	0.0	36	29	4.7	5	0
1287	02/14/2013	0.0	0.0	0.0	46	33	4.0	4	0
1467	03/06/2006	0.0	0.0	0.0	43	31	4.7	1	0
1387	03/16/2011	0.56	0.0	0.0	57	38	2.9	3	0
1452	03/20/2014	0.0	0.0	0.0	54	40	8.1	4	0
1406	03/24/2009	0.0	0.0	0.0	50	27	8.1	2	0
1519	04/10/2008	0.0	0.0	0.0	75	48	3.6	4	0
1320	04/14/2007	0.0	0.0	0.0	56	40	5.6	6	1
1103	04/22/2006	1.23	0.0	0.0	47	42	11.2	6	1
1336	05/16/2011	0.17	0.0	0.0	62	53	9.6	1	0
1502	05/28/2010	0.0	0.0	0.0	70	56	2.9	5	0
1498	05/29/2008	0.0	0.0	0.0	75	50	5.1	4	0
1501	06/05/2013	0.0	0.0	0.0	74	58	3.8	3	0
1381	06/20/2013	0.0	0.0	0.0	80	62	3.8	4	0
1382	06/22/2007	0.0	0.0	0.0	74	61	6.5	5	0
1269	07/12/2015	0.0	0.0	0.0	89	72	2.0	7	1
1520	07/18/2008	0.0	0.0	0.0	94	74	4.7	5	0
1553	07/22/2015	0.0	0.0	0.0	85	69	5.8	3	0
1430	08/20/2012	0.0	0.0	0.0	78	65	1.1	1	0
1425	08/31/2010	0.0	0.0	0.0	96	76	3.6	2	0
1480	09/07/2010	0.0	0.0	0.0	89	68	6.3	2	0
1344	09/29/2011	0.4	0.0	0.0	73	61	4.7	4	0
1299	11/03/2015	0.0	0.0	0.0	72	48	2.5	2	0
1430	11/13/2009	0.04	0.0	0.0	55	48	15.7	5	0
1470	11/14/2008	0.1	0.0	0.0	64	57	3.1	5	0
1339	12/07/2009	0.0	0.0	0.0	39	32	4.5	1	0
1458	01/18/2006	0.59	0.0	0.0	58	36	12.3	3	0
1285	01/19/2012	0.0	0.0	0.0	37	20	6.7	4	0
774	02/26/2010	1.17	14.0	11.5	33	26	6.9	5	0
1412	02/28/2012	0.0	0.0	0.0	50	40	5.6	2	0
1134	03/11/2007	0.16	0.0	0.0	50	38	6.7	7	1
1111	03/23/2015	0.0	0.0	0.0	38	23	6.7	1	0
1301	04/26/2012	0.03	0.0	0.0	61	45	5.8	4	0
1283	05/31/2013	0.0	0.0	0.0	90	75	4.0	5	0
1653	06/19/2007	0.33	0.0	0.0	80	66	3.6	2	0
1497	06/29/2010	0.0	0.0	0.0	91	70	6.5	2	0
1498	07/09/2009	0.0	0.0	0.0	73	61	7.8	4	0
1650	08/01/2007	0.0	0.0	0.0	90	71	2.7	3	0
1386	08/09/2008	0.0	0.0	0.0	81	63	4.3	6	1
1496	08/16/2012	0.0	0.0	0.0	85	66	3.4	4	0
1572	08/22/2008	0.0	0.0	0.0	83	66	3.1	5	0
1664	10/09/2007	0.52	0.0	0.0	79	60	5.8	2	0
1077	10/29/2011	2.0	0.0	2.9	45	33	8.7	6	1
1139	11/30/2013	0.0	0.0	0.0	39	25	5.1	6	1
1611	12/02/2008	0.0	0.0	0.0	45	35	6.9	2	0
1073	12/31/2015	0.03	0.0	0.0	48	42	5.4	4	0
1219	01/11/2014	0.5	0.0	0.0	58	37	7.2	6	1
1023	02/17/2014	0.0	16.9	0.0	32	18	5.4	1	0
1129	02/24/2013	0.01	0.0	0.0	47	34	7.2	7	1
1100	03/01/2009	0.15	0.0	1.8	36	28	9.8	7	1
1387	03/08/2007	0.0	0.0	0.0	34	18	7.4	4	0
1269	03/16/2015	0.0	0.0	0.0	52	35	3.8	1	0
1291	03/17/2015	0.02	0.0	0.0	57	34	9.6	2	0
1241	03/18/2006	0.0	0.0	0.0	42	29	9.6	6	1
1383	03/28/2014	0.04	0.0	0.0	62	37	5.4	5	0
1451	04/30/2015	0.0	0.0	0.0	67	48	8.1	4	0
1379	08/26/2013	0.04	0.0	0.0	84	68	5.8	1	0
1422	09/04/2012	0.13	0.0	0.0	80	70	3.8	2	0
1412	09/28/2012	1.96	0.0	0.0	69	60	4.3	5	0
1271	12/06/2012	0.0	0.0	0.0	40	29	3.4	4	0
1288	12/29/2007	0.57	0.0	0.0	51	42	5.4	6	1
1521	01/11/2007	0.0	0.0	0.0	38	26	5.8	4	0
1270	01/26/2009	0.0	0.0	0.0	29	19	4.9	1	0
1355	03/16/2009	0.0	0.0	0.0	47	40	6.3	1	0
1098	03/22/2015	0.0	0.0	0.0	43	28	7.6	7	1
1487	03/27/2009	0.0	0.0	0.0	63	44	4.7	5	0
1461	04/22/2015	0.05	0.0	0.0	69	48	6.5	3	0
1568	05/08/2008	0.03	0.0	0.0	73	63	6.3	4	0
1482	05/14/2014	0.01	0.0	0.0	71	52	4.7	3	0
1206	05/25/2013	0.14	0.0	0.0	54	45	9.2	6	1
1428	06/14/2011	0.05	0.0	0.0	72	58	4.7	2	0
1583	07/24/2006	0.0	0.0	0.0	85	66	4.3	1	0
1546	07/26/2007	0.0	0.0	0.0	85	71	2.7	4	0
1376	08/30/2010	0.0	0.0	0.0	92	72	3.6	1	0
1410	10/29/2013	0.0	0.0	0.0	56	44	4.9	2	0
1332	11/11/2008	0.0	0.0	0.0	51	37	6.9	2	0
1052	12/07/2008	0.0	0.0	0.0	36	20	10.7	7	1
1414	02/09/2006	0.0	0.0	0.0	36	23	8.5	4	0
584	02/12/2006	1.66	12.0	24.1	28	23	11.4	7	1
1223	02/28/2014	0.0	5.9	0.0	24	9	4.7	5	0
1151	03/03/2009	0.0	8.0	0.0	26	12	11.6	2	0
1432	03/20/2009	0.04	0.0	0.0	46	33	7.6	5	0
1176	03/21/2010	0.0	0.0	0.0	64	51	6.5	7	1
1337	04/03/2013	0.0	0.0	0.0	46	33	10.7	3	0
1383	05/12/2007	0.18	0.0	0.0	74	53	5.6	6	1
1462	05/31/2012	0.0	0.0	0.0	79	66	4.9	4	0
1364	06/04/2007	2.29	0.0	0.0	70	60	5.4	1	0
1583	06/06/2008	0.0	0.0	0.0	74	59	4.5	5	0
1371	06/09/2008	0.0	0.0	0.0	96	76	6.0	1	0
1422	06/19/2013	0.0	0.0	0.0	77	59	5.1	3	0
1501	07/07/2015	0.12	0.0	0.0	88	75	4.9	2	0
1297	08/30/2014	0.0	0.0	0.0	80	65	2.2	6	1
1203	09/06/2011	3.22	0.0	0.0	75	60	8.5	2	0
1424	09/26/2008	2.34	0.0	0.0	66	56	11.4	5	0
1456	10/13/2015	0.01	0.0	0.0	72	61	3.6	2	0
1253	11/11/2007	0.0	0.0	0.0	46	31	3.6	7	1
1188	11/28/2015	0.02	0.0	0.0	64	45	5.65	6	1
1280	12/01/2010	1.2	0.0	0.0	60	40	11.4	3	0
1347	12/03/2010	0.0	0.0	0.0	40	33	6.0	5	0
1218	12/12/2014	0.0	0.0	0.0	38	32	8.1	5	0
1188	01/01/2009	0.0	0.0	0.0	26	15	11.2	4	0
1341	01/09/2014	0.0	0.0	0.0	32	22	2.9	4	0
1356	02/04/2010	0.0	0.0	0.0	37	28	8.9	4	0
1198	02/08/2010	0.0	0.0	0.0	37	23	9.8	1	0
1302	02/13/2012	0.0	0.0	0.0	44	28	8.1	1	0
1485	02/15/2006	0.0	13.0	0.0	56	36	5.4	3	0
879	03/01/2015	0.52	9.8	4.8	31	24	2.2	7	1
1252	03/03/2012	0.12	0.0	0.0	56	42	4.0	6	1
1443	03/13/2009	0.0	0.0	0.0	40	27	6.3	5	0
1392	03/18/2015	0.0	0.0	0.0	39	29	9.6	3	0
1390	04/02/2012	0.04	0.0	0.0	57	40	7.8	1	0
1242	04/07/2007	0.0	0.0	0.0	43	31	6.3	6	1
1375	04/14/2015	0.01	0.0	0.0	65	55	3.8	2	0
1526	04/27/2010	0.05	0.0	0.0	58	41	7.4	2	0
1313	04/29/2014	0.03	0.0	0.0	52	43	8.9	2	0
1543	05/09/2006	0.0	0.0	0.0	62	53	7.6	2	0
1387	05/16/2014	1.54	0.0	0.0	68	58	6.5	5	0
1834	05/29/2007	0.0	0.0	0.0	80	61	2.9	2	0
1424	06/02/2014	0.0	0.0	0.0	80	59	4.5	1	0
1207	06/08/2008	0.1	0.0	0.0	93	74	4.7	7	1
1394	06/11/2012	0.0	0.0	0.0	77	64	5.4	1	0
1627	06/14/2006	0.0	0.0	0.0	77	66	3.8	3	0
1421	06/25/2013	0.0	0.0	0.0	91	73	3.4	2	0
1231	06/26/2011	0.0	0.0	0.0	79	66	4.3	7	1
1477	07/18/2012	1.76	0.0	0.0	100	73	2.9	3	0
1401	07/26/2010	0.0	0.0	0.0	87	68	6.5	1	0
1375	08/14/2010	0.0	0.0	0.0	82	65	5.4	6	1
1460	09/02/2010	0.0	0.0	0.0	94	78	6.0	4	0
1254	09/22/2013	0.45	0.0	0.0	69	54	5.8	7	1
1403	10/06/2011	0.0	0.0	0.0	67	47	2.9	4	0
1307	10/08/2007	0.0	0.0	0.0	87	67	4.3	1	0
1494	10/17/2013	0.02	0.0	0.0	73	61	2.7	4	0
1326	10/31/2009	0.17	0.0	0.0	71	55	6.9	6	1
1244	10/31/2015	0.0	0.0	0.0	56	42	2.9	6	1
1213	12/08/2012	0.36	0.0	0.0	50	44	3.1	6	1
1054	12/30/2010	0.0	14.0	0.0	40	28	4.0	4	0
1179	01/14/2012	0.0	0.0	0.0	32	27	8.7	6	1
1562	01/24/2007	0.0	0.0	0.0	40	32	5.8	3	0
1354	02/02/2008	0.0	0.0	0.0	43	35	8.9	6	1
1094	04/17/2011	0.33	0.0	0.0	61	50	9.4	7	1
1343	04/25/2008	0.0	0.0	0.0	71	56	5.6	5	0
1388	05/30/2015	0.0	0.0	0.0	85	67	5.6	6	1
1409	06/21/2008	0.0	0.0	0.0	83	60	3.1	6	1
1229	07/03/2010	0.0	0.0	0.0	89	65	3.4	6	1
1258	07/04/2014	0.14	0.0	0.0	74	65	5.4	5	0
1670	07/25/2007	0.0	0.0	0.0	83	67	2.0	3	0
1391	07/31/2015	0.0	0.0	0.0	89	72	3.4	5	0
1234	08/04/2013	0.0	0.0	0.0	80	66	5.1	7	1
1301	08/10/2013	0.0	0.0	0.0	83	70	4.9	6	1
1542	08/13/2015	0.0	0.0	0.0	83	67	3.1	4	0
1289	09/10/2015	1.58	0.0	0.0	79	70	6.3	4	0
1416	10/27/2009	0.62	0.0	0.0	55	50	6.9	2	0
1196	11/15/2009	0.02	0.0	0.0	66	54	3.4	7	1
737	11/26/2009	0.0	0.0	0.0	57	50	4.7	4	0
1368	12/04/2008	0.03	0.0	0.0	50	39	7.4	4	0
1329	01/07/2012	0.0	0.0	0.0	62	46	6.9	6	1
1308	02/07/2011	0.13	13.0	0.0	45	36	4.7	1	0
1407	02/07/2012	0.0	0.0	0.0	49	38	6.3	2	0
1114	03/12/2006	0.23	0.0	0.0	55	49	4.5	7	1
1359	03/20/2010	0.0	0.0	0.0	74	54	4.9	6	1
1329	03/31/2010	0.01	0.0	0.0	57	45	5.8	3	0
1390	08/02/2010	0.0	0.0	0.0	85	69	4.9	1	0
1430	08/10/2015	0.0	0.0	0.0	84	70	4.5	1	0
1432	09/01/2006	0.11	0.0	0.0	67	60	0.0	5	0
1448	09/01/2011	0.0	0.0	0.0	83	66	3.6	4	0
1560	09/05/2008	0.28	0.0	0.0	86	72	6.7	5	0
1236	09/13/2014	0.26	0.0	0.0	69	58	5.1	6	1
1413	10/06/2007	0.0	0.0	0.0	83	66	2.5	6	1
1376	10/07/2013	0.25	0.0	0.0	76	60	5.8	1	0
1612	10/18/2006	0.0	0.0	0.0	72	61	4.3	3	0
1533	10/24/2008	0.0	0.0	0.0	57	39	3.1	5	0
1400	11/28/2011	0.0	0.0	0.0	70	56	5.6	1	0
1020	12/09/2014	2.54	0.0	0.0	42	36	10.3	2	0
1450	12/21/2006	0.0	0.0	0.0	54	38	5.1	4	0
1131	12/24/2007	0.0	0.0	0.0	50	37	7.8	1	0
1339	01/30/2013	0.04	0.0	0.0	59	39	5.1	3	0
1397	02/01/2006	0.0	0.0	0.0	41	36	8.1	3	0
1382	02/03/2010	0.06	1.0	0.2	39	29	5.1	3	0
689	02/10/2010	1.33	2.0	10.0	34	30	12.3	3	0
1355	03/19/2012	0.0	0.0	0.0	74	55	4.0	1	0
1424	04/09/2009	0.0	0.0	0.0	63	41	4.9	4	0
1203	04/19/2015	0.0	0.0	0.0	64	48	8.5	7	1
1420	05/05/2008	0.0	0.0	0.0	73	50	4.9	1	0
1412	05/05/2011	0.0	0.0	0.0	65	46	8.5	4	0
1552	06/01/2011	0.0	0.0	0.0	90	69	5.8	3	0
1347	06/26/2012	0.0	0.0	0.0	72	58	6.3	2	0
1455	07/07/2010	0.0	0.0	0.0	100	80	4.7	3	0
1412	07/27/2009	0.6	0.0	0.0	83	68	3.8	1	0
1428	08/17/2007	0.74	0.0	0.0	85	62	3.1	5	0
1380	09/07/2013	0.0	0.0	0.0	80	59	3.4	6	1
1367	09/13/2011	0.0	0.0	0.0	82	67	4.7	2	0
1225	11/14/2014	0.06	0.0	0.0	42	35	7.2	5	0
1146	11/23/2014	0.0	0.0	0.0	57	43	3.8	7	1
1152	12/13/2014	0.0	0.0	0.0	44	34	8.9	6	1
786	12/25/2015	0.01	0.0	0.0	66	57	0.9	5	0
1112	12/26/2015	0.0	0.0	0.0	59	47	8.1	6	1
1567	01/24/2012	0.0	0.0	0.0	53	42	8.3	2	0
1412	01/30/2008	0.08	0.0	0.0	49	32	10.3	3	0
1114	03/05/2006	0.0	0.0	0.0	45	31	9.6	7	1
1337	03/05/2014	0.0	3.9	0.0	39	26	5.1	3	0
1466	03/06/2009	0.01	0.0	0.0	55	38	8.1	5	0
1527	03/27/2007	0.01	0.0	0.0	78	50	5.4	2	0
1352	04/24/2014	0.0	0.0	0.0	62	42	8.5	4	0
1562	04/28/2006	0.0	0.0	0.0	64	47	7.4	5	0
1152	04/28/2013	0.0	0.0	0.0	69	51	4.5	7	1
1488	04/30/2009	0.0	0.0	0.0	61	48	4.3	4	0
1143	05/25/2009	0.0	0.0	0.0	81	63	5.65	1	0
1501	06/05/2012	0.01	0.0	0.0	64	51	3.8	2	0
1546	06/11/2007	0.03	0.0	0.0	84	63	4.3	1	0
1514	06/16/2011	0.0	0.0	0.0	84	62	4.5	4	0
1236	07/09/2006	0.0	0.0	0.0	83	71	5.8	7	1
1407	08/02/2013	0.0	0.0	0.0	83	67	4.5	5	0
1131	09/16/2012	0.0	0.0	0.0	75	56	2.0	7	1
1531	09/28/2010	0.33	0.0	0.0	73	70	5.65	2	0
1202	11/27/2013	1.98	0.0	0.0	62	35	9.6	3	0
1437	12/16/2009	0.0	0.0	0.0	42	28	11.0	3	0
1274	04/09/2007	0.0	0.0	0.0	49	32	6.5	1	0
1474	04/18/2012	0.01	0.0	0.0	62	49	4.9	3	0
1303	05/07/2012	0.01	0.0	0.0	65	52	3.6	1	0
1274	05/14/2011	0.0	0.0	0.0	64	57	5.4	6	1
1547	05/26/2009	0.0	0.0	0.0	66	53	5.65	2	0
1250	07/13/2014	0.03	0.0	0.0	83	72	5.1	7	1
1567	07/22/2009	0.0	0.0	0.0	82	64	2.9	3	0
1261	08/01/2013	0.65	0.0	0.0	76	66	2.9	4	0
1566	08/13/2008	0.0	0.0	0.0	83	64	3.6	3	0
1339	08/19/2011	1.24	0.0	0.0	84	65	3.4	5	0
1508	08/24/2012	0.0	0.0	0.0	87	69	2.0	5	0
1499	08/28/2015	0.0	0.0	0.0	82	63	2.5	5	0
1515	09/14/2007	0.0	0.0	0.0	74	64	3.4	5	0
1251	09/25/2011	0.0	0.0	0.0	80	70	0.9	7	1
1189	01/29/2011	0.01	19.0	0.0	36	29	4.3	6	1
1119	01/29/2012	0.0	0.0	0.0	44	34	5.65	7	1
1053	02/15/2009	0.0	0.0	0.0	42	28	7.2	7	1
1461	03/15/2011	0.0	0.0	0.0	47	34	5.1	2	0
1391	03/21/2014	0.0	0.0	0.0	51	39	7.6	5	0
1308	03/25/2014	0.0	0.0	0.0	39	26	5.8	2	0
1473	04/19/2012	0.04	0.0	0.0	70	47	2.0	4	0
1504	04/20/2006	0.0	0.0	0.0	83	55	6.3	4	0
1468	04/21/2009	0.09	0.0	0.0	59	48	6.7	2	0
1225	04/25/2015	0.0	0.0	0.0	62	38	5.6	6	1
1395	04/29/2015	0.0	0.0	0.0	78	50	5.6	3	0
1440	05/27/2010	0.06	0.0	0.0	83	55	5.8	4	0
1389	06/10/2014	0.0	0.0	0.0	77	65	3.4	2	0
1469	06/19/2009	0.0	0.0	0.0	77	63	3.1	5	0
1529	07/27/2006	0.0	0.0	0.0	88	74	2.9	4	0
1568	08/20/2008	0.0	0.0	0.0	78	58	4.3	3	0
1225	12/06/2010	0.0	0.0	0.0	35	30	10.7	1	0
1223	01/13/2011	0.0	8.0	0.0	30	18	10.5	4	0
1397	02/02/2010	0.03	0.0	0.8	33	27	4.3	2	0
1322	03/15/2008	0.11	0.0	0.0	56	41	8.5	6	1
1474	03/29/2007	0.0	0.0	0.0	57	38	6.0	4	0
1381	04/01/2010	0.0	0.0	0.0	70	48	4.7	4	0
1152	05/25/2008	0.0	0.0	0.0	77	53	4.7	7	1
1569	06/21/2007	0.18	0.0	0.0	80	60	4.7	4	0
1256	06/30/2013	0.0	0.0	0.0	86	73	3.1	7	1
1511	07/15/2011	0.0	0.0	0.0	87	66	4.3	5	0
1378	08/16/2008	0.0	0.0	0.0	81	63	3.1	6	1
1278	08/26/2007	0.0	0.0	0.0	80	72	3.6	7	1
1421	08/26/2010	0.0	0.0	0.0	82	65	5.6	4	0
1505	09/04/2015	0.0	0.0	0.0	85	72	6.9	5	0
1415	09/09/2009	0.0	0.0	0.0	76	63	8.3	3	0
1408	09/16/2014	0.37	0.0	0.0	70	58	2.2	2	0
1578	09/24/2010	0.0	0.0	0.0	85	67	3.6	5	0
1684	10/10/2007	0.16	0.0	0.0	69	61	3.8	3	0
1649	10/16/2007	0.0	0.0	0.0	70	56	0.7	2	0
1336	11/30/2009	0.27	0.0	0.0	57	40	6.9	1	0
1076	12/16/2012	0.4	0.0	0.0	47	42	8.9	7	1
1095	12/23/2014	0.16	0.0	0.0	46	43	8.3	2	0
1365	01/13/2014	0.0	0.0	0.0	51	37	5.1	1	0
1540	01/16/2008	0.0	0.0	0.0	39	29	7.6	3	0
1119	02/15/2014	0.13	18.1	1.6	37	27	9.4	6	1
1303	02/18/2009	0.32	0.0	0.0	44	32	5.6	3	0
1199	02/26/2015	0.0	11.0	0.0	32	21	7.2	4	0
1308	03/12/2010	0.21	0.0	0.0	43	39	13.9	5	0
1380	03/12/2012	0.0	0.0	0.0	71	47	4.3	1	0
1208	03/18/2013	0.65	0.0	3.0	35	28	9.6	1	0
1143	05/05/2013	0.0	0.0	0.0	64	46	5.6	7	1
1404	05/07/2015	0.0	0.0	0.0	80	56	2.2	4	0
1343	05/12/2008	0.33	0.0	0.0	54	45	14.5	1	0
1130	05/27/2007	0.03	0.0	0.0	86	66	3.4	7	1
1302	06/23/2012	0.0	0.0	0.0	84	69	4.0	6	1
1389	07/13/2010	0.84	0.0	0.0	83	73	4.9	2	0
1372	07/18/2007	1.59	0.0	0.0	78	69	3.1	3	0
1412	07/25/2011	0.32	0.0	0.0	80	68	5.4	1	0
1572	08/13/2009	0.02	0.0	0.0	72	68	5.8	4	0
1259	08/22/2014	0.06	0.0	0.0	79	65	4.7	5	0
1226	09/01/2014	0.0	0.0	0.0	88	75	2.9	1	0
1489	09/14/2006	0.68	0.0	0.0	67	64	0.0	4	0
1432	09/16/2015	0.0	0.0	0.0	88	66	1.3	3	0
1459	09/26/2012	0.01	0.0	0.0	77	63	4.3	3	0
1389	11/04/2011	0.0	0.0	0.0	53	41	8.3	5	0
1133	11/16/2014	0.03	0.0	0.0	45	35	3.8	7	1
1363	11/24/2008	0.16	0.0	0.0	50	33	7.4	1	0
1049	11/30/2008	0.72	0.0	0.0	43	36	10.5	7	1
1429	12/14/2007	0.0	0.0	0.0	42	31	3.1	5	0
1067	12/21/2009	0.0	7.0	0.0	36	28	10.7	1	0
1435	01/15/2014	0.0	0.0	0.0	47	39	2.9	3	0
1351	02/09/2008	0.06	0.0	0.0	44	37	4.9	6	1
1162	02/18/2008	0.27	0.0	0.0	64	40	8.7	1	0
1116	03/17/2013	0.0	0.0	0.0	38	29	6.0	7	1
1327	04/16/2007	0.9	0.0	0.0	48	38	7.4	1	0
1513	06/16/2010	0.0	0.0	0.0	75	64	4.9	3	0
1357	08/09/2011	2.09	0.0	0.0	83	71	4.5	2	0
1422	09/10/2010	0.0	0.0	0.0	74	61	5.6	5	0
1426	09/29/2014	0.0	0.0	0.0	79	67	0.7	1	0
1464	10/15/2013	0.0	0.0	0.0	72	53	2.9	2	0
1643	10/21/2009	0.0	0.0	0.0	68	52	1.1	3	0
1576	10/22/2007	0.0	0.0	0.0	76	59	4.5	1	0
1486	10/22/2010	0.0	0.0	0.0	53	46	7.6	5	0
409	10/29/2012	0.67	0.0	0.0	62	52	18.8	1	0
1333	10/31/2014	0.05	0.0	0.0	55	45	6.5	5	0
965	11/25/2012	0.0	0.0	0.0	40	33	6.7	7	1
1340	12/20/2012	0.02	0.0	0.0	47	35	5.4	4	0
